iso,country,ndc,date,num_words,biodiversity_freq_per_10000,fisheries_freq_per_10000,ocean ecosystems_freq_per_10000,coastal impacts_freq_per_10000,blue economy_freq_per_10000,policy_freq_per_10000,industry_freq_per_10000,pollutants/waste_freq_per_10000,climate change_freq_per_10000,law_freq_per_10000,coastal development_freq_per_10000,turbidity_freq_per_10000,justice_freq_per_10000,natural disasters_freq_per_10000,habitat loss_freq_per_10000,pelagic_freq_per_10000,wetland_freq_per_10000,sediment_freq_per_10000,ocean_freq_per_10000,funding_freq_per_10000,algal bloom_freq_per_10000,antarctic_freq_per_10000,long-line fisheries_freq_per_10000,deoxygenation_freq_per_10000,wastewater_freq_per_10000,sealevel rise_freq_per_10000,SIDS_freq_per_10000,global warming_freq_per_10000,offshore_freq_per_10000,coast_freq_per_10000,seabirds_freq_per_10000,sanitation_freq_per_10000,aquaculture_freq_per_10000,seagrass_freq_per_10000,oxygen_freq_per_10000,sustanability_freq_per_10000,marine_freq_per_10000,deep ocean_freq_per_10000,sargassum_freq_per_10000,hypoxia_freq_per_10000,acidification_freq_per_10000,contaminants_freq_per_10000,offshore wind_freq_per_10000,maritime_freq_per_10000,jurisdiction_freq_per_10000,exploitation_freq_per_10000,oil spills_freq_per_10000,small island developing nations_freq_per_10000,estuary_freq_per_10000,protected species_freq_per_10000,algae_freq_per_10000,blue carbon_freq_per_10000,mangrove_freq_per_10000,hurricane_freq_per_10000,fracking_freq_per_10000,arctic_freq_per_10000,sealevel_freq_per_10000,fertilizers_freq_per_10000,plastics_freq_per_10000,enforcement_freq_per_10000,reef_freq_per_10000,ice melt_freq_per_10000,persistant organic pollutants_freq_per_10000,commercial shipping_freq_per_10000,sea_freq_per_10000,bycatch_freq_per_10000,plankton_freq_per_10000,disaster relief_freq_per_10000,fish_freq_per_10000,conservation_freq_per_10000,seafood industry_freq_per_10000,eutrophication_freq_per_10000,oil_freq_per_10000,endangered species_freq_per_10000,marine mammals_freq_per_10000,benthos_freq_per_10000,underwater noise_freq_per_10000,trawling_freq_per_10000,microplastics_freq_per_10000,overfishing_freq_per_10000,marsh_freq_per_10000,sewage_freq_per_10000,marine research_freq_per_10000,ocean warming_freq_per_10000,kelp forest_freq_per_10000,ecotourism_freq_per_10000,oil drilling_freq_per_10000,coral_freq_per_10000,tsunami_freq_per_10000,resource management_freq_per_10000,heavy metals_freq_per_10000,international waters_freq_per_10000,marine protected areas_freq_per_10000,keyword_freq_per_10000,numeric_code
MAR,Morocco,2,6/22/21,16017,16.857089342573516,3.7460198539052256,28.095148904289193,11.862396204033216,0.0,33.089842042829495,8.740712992445527,16.857089342573516,3.7460198539052256,6.867703065492913,0.0,0.0,0.0,1.2486732846350752,0.0,0.0,0.6243366423175376,0.0,1.2486732846350752,8.11637635012799,0.0,0.0,0.0,0.0,10.61372291939814,0.0,9.365049634763064,2.4973465692701504,0.0,10.61372291939814,0.0,6.2433664231753765,3.7460198539052256,0.0,0.0,0.0,6.867703065492913,0.0,0.0,0.0,0.0,0.0,0.0,2.4973465692701504,0.0,1.8730099269526128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4973465692701504,2.4973465692701504,0.0,0.0,0.0,17.481425984891054,0.0,0.0,0.0,15.60841605793844,3.1216832115876882,0.0,0.0,4.3703564962227635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1216832115876882,121.1213086096023,504
MOZ,Mozambique,2,12/27/21,27975,18.230563002680967,0.0,26.452189454870418,18.588025022341377,0.0,41.46559428060768,8.221626452189454,5.719392314566577,2.8596961572832886,0.7149240393208222,0.0,0.0,0.7149240393208222,1.0723860589812333,0.0,1.4298480786416443,0.0,0.3574620196604111,1.7873100983020553,6.434316353887399,0.0,0.0,0.0,0.0,0.7149240393208222,0.0,18.230563002680967,1.7873100983020553,0.0,10.00893655049151,0.0,3.932082216264522,0.0,0.7149240393208222,0.0,0.0,0.3574620196604111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7873100983020553,0.0,0.0,0.0,0.0,0.0,0.0,4.289544235924933,0.0,0.0,0.0,0.0,1.0723860589812333,0.7149240393208222,0.0,0.0,0.0,0.0,0.0,20.01787310098302,0.0,0.0,0.0,7.506702412868632,14.655942806076855,0.0,0.0,5.361930294906167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0723860589812333,0.0,0.7149240393208222,0.0,0.0,0.0,105.45129579982127,508
MMR,Myanmar,2,8/3/21,43884,18.002005286664843,2.7344818156959256,29.3956795187312,19.369246194512808,0.6836204539239814,67.2226779691915,9.57068635493574,3.645975754261234,0.6836204539239814,6.608331054598486,0.0,0.0,0.22787348464132712,0.45574696928265424,0.0,0.0,0.22787348464132712,0.45574696928265424,1.1393674232066358,13.900282563120955,0.0,0.0,0.0,0.0,1.3672409078479628,0.22787348464132712,13.672409078479628,0.0,0.0,7.747698477805122,0.0,0.9114939385653085,2.7344818156959256,0.0,0.0,0.0,6.836204539239814,0.0,0.0,0.0,0.0,0.0,0.0,0.6836204539239814,0.9114939385653085,0.22787348464132712,0.0,0.0,0.0,0.0,0.0,0.6836204539239814,5.468963631391851,0.0,0.0,0.0,0.22787348464132712,1.5951143924892899,0.45574696928265424,1.5951143924892899,0.0,0.0,0.0,0.0,20.50861361771944,0.0,0.0,0.0,5.696837116033178,26.433324218393945,0.0,0.0,7.064078023881141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45574696928265424,0.0,0.0,0.0,0.0,0.0,0.45574696928265424,0.0,2.7344818156959256,0.0,0.0,1.1393674232066358,132.8502415458937,104
NAM,Namibia,2,7/30/21,26197,23.66683208000916,1.9086154903233195,61.45741878841089,49.242279650341644,2.2903385883879834,51.91434133679429,11.83341604000458,6.489292667099286,14.123754628392565,1.5268923922586557,0.0,0.0,0.7634461961293278,2.6720616864526474,0.0,0.0,4.198954078711303,0.0,8.779631255487269,15.650647020651219,0.0,0.0,0.0,0.0,1.1451692941939917,8.016185059357941,12.215139138069246,2.6720616864526474,0.0,30.919570943237776,0.0,3.817230980646639,1.9086154903233195,0.0,0.0,0.0,14.887200824521893,0.0,0.0,0.0,0.3817230980646639,0.0,0.0,0.7634461961293278,0.0,0.7634461961293278,0.0,0.0,1.9086154903233195,0.0,0.0,2.2903385883879834,0.0,0.0,0.0,0.0,8.016185059357941,3.0537847845173114,1.5268923922586557,0.7634461961293278,0.0,0.0,0.0,0.0,37.027140512272396,0.0,0.0,0.0,15.268923922586556,15.268923922586556,0.0,0.0,5.725846470969959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5268923922586557,0.0,0.0,0.0,4.580677176775967,0.0,0.0,1.1451692941939917,209.1842577394358,516
NRU,Nauru,2,10/14/21,15645,24.288910194950464,10.226909555768618,44.103547459252155,31.319910514541387,0.0,60.08309364014062,15.340364333652923,24.288910194950464,7.031000319590924,1.2783636944710772,0.0,0.0,0.0,4.47427293064877,0.0,0.0,0.0,0.0,4.47427293064877,17.257909875359537,0.0,0.0,0.0,0.0,0.6391818472355386,2.5567273889421545,32.598274209012466,0.0,5.752636625119846,28.763183125599234,0.0,4.47427293064877,10.226909555768618,0.0,0.0,0.0,14.701182486417386,0.0,0.0,0.0,0.0,6.391818472355385,0.0,0.6391818472355386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5567273889421545,0.6391818472355386,1.9175455417066154,1.2783636944710772,1.2783636944710772,0.0,0.0,0.0,22.371364653243848,0.0,0.0,0.0,22.371364653243848,7.031000319590924,0.0,0.0,7.031000319590924,0.6391818472355386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.866091403004155,0.0,0.0,0.0,1.2783636944710772,0.0,0.6391818472355386,0.0,0.6391818472355386,0.0,0.0,0.0,214.7651006711409,520
NPL,Nepal,2,12/8/20,7627,11.80018355841091,0.0,6.555657532450505,11.80018355841091,0.0,47.20073423364364,13.11131506490101,9.177920545430707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.244526025960403,0.0,0.0,17.044709584371315,0.0,0.0,0.0,0.0,7.866789038940606,0.0,23.60036711682182,0.0,0.0,1.3111315064901008,0.0,1.3111315064901008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.866789038940606,0.0,0.0,0.0,0.0,0.0,0.0,6.555657532450505,0.0,0.0,0.0,1.3111315064901008,6.555657532450505,0.0,0.0,5.244526025960403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.91241641536645,524
NZL,New Zealand,2,11/3/21,14625,8.205128205128204,0.0,10.94017094017094,8.205128205128204,0.0,23.247863247863247,4.102564102564102,0.0,16.41025641025641,1.3675213675213675,0.0,0.0,0.0,0.0,0.0,0.0,4.102564102564102,0.0,2.735042735042735,2.735042735042735,0.0,0.0,0.0,0.0,0.0,0.0,17.77777777777778,16.41025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3675213675213675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.205128205128204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102564102564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8034188034188,554
NIC,Nicaragua,2,12/24/20,11680,10.273972602739725,0.8561643835616438,7.705479452054794,30.821917808219176,0.0,60.78767123287671,6.8493150684931505,11.13013698630137,0.8561643835616438,3.4246575342465753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561643835616438,0.0,15.410958904109588,0.0,0.0,0.0,0.0,4.280821917808219,0.0,20.54794520547945,0.8561643835616438,0.0,21.404109589041095,0.0,3.4246575342465753,0.8561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5684931506849313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7123287671232876,5.993150684931507,0.0,0.0,0.0,0.8561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,4.280821917808219,0.0,0.0,0.0,3.4246575342465753,21.404109589041095,0.0,0.0,5.993150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7123287671232876,0.0,0.0,0.0,0.0,0.0,119.0068493150685,558
NER,Niger,2,12/13/21,12697,1.5751752382452548,0.0,23.62762857367882,0.0,0.0,29.140741907537215,11.026226667716784,3.937938095613137,1.5751752382452548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.689690478065682,0.0,0.0,0.0,0.0,2.362762857367882,0.0,9.451051429471528,1.5751752382452548,0.0,0.0,0.0,1.5751752382452548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875876191226274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1503504764905097,0.0,0.0,0.0,0.0,0.0,0.0,23.62762857367882,0.0,0.0,0.0,1.5751752382452548,0.0,0.0,0.0,7.088288572103647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.88288572103646,562
NGA,Nigeria,1,5/16/17,10310,2.909796314258002,0.9699321047526673,22.308438409311346,8.729388942774007,0.0,49.46653734238603,15.518913676042677,0.9699321047526673,4.849660523763337,0.0,0.0,0.0,0.0,0.9699321047526673,0.0,0.0,0.0,0.0,0.0,4.849660523763337,0.0,0.0,0.0,0.0,0.9699321047526673,0.0,25.218234723569353,3.8797284190106693,0.0,8.729388942774007,0.0,0.0,0.9699321047526673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699321047526673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9398642095053347,0.0,14.54898157129001,0.0,0.0,0.0,0.0,22.308438409311346,0.0,0.0,0.0,2.909796314258002,1.9398642095053347,0.0,0.0,12.609117361784676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.909796314258002,0.0,0.0,0.0,105.72259941804074,566
NIU,Niue,1,10/28/16,4580,15.283842794759826,0.0,41.48471615720524,13.100436681222707,0.0,48.03493449781659,10.91703056768559,13.100436681222707,8.733624454148472,0.0,2.183406113537118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.366812227074236,19.650655021834062,0.0,0.0,0.0,0.0,2.183406113537118,0.0,21.83406113537118,0.0,0.0,4.366812227074236,0.0,4.366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.366812227074236,6.550218340611353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183406113537118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.283842794759826,0.0,0.0,0.0,2.183406113537118,0.0,0.0,0.0,8.733624454148472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183406113537118,0.0,6.550218340611353,2.183406113537118,2.183406113537118,0.0,0.0,0.0,111.353711790393,570
MKD,North Macedonia,2,4/16/21,13083,4.586104104563174,0.0,10.700909577314071,4.586104104563174,0.0,37.453183520599254,6.87915615684476,0.0,1.5287013681877244,1.5287013681877244,0.0,0.0,0.0,0.0,0.0,3.057402736375449,1.5287013681877244,0.0,0.0,11.465260261407934,0.0,0.0,0.0,0.0,0.0,0.0,24.45922189100359,1.5287013681877244,0.0,1.5287013681877244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5287013681877244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5287013681877244,0.0,0.0,0.0,0.0,0.0,0.0,7.643506840938623,0.0,0.0,0.0,1.5287013681877244,0.0,0.0,0.0,3.8217534204693115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.148054727508985,807
NOR,Norway,2,2/7/20,6637,34.65421124001808,0.0,0.0,34.65421124001808,0.0,37.66762091306313,3.01340967304505,0.0,13.560343528702727,13.560343528702727,0.0,0.0,3.01340967304505,0.0,0.0,0.0,16.573753201747778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.093867711315355,13.560343528702727,0.0,1.506704836522525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.506704836522525,0.0,0.0,0.0,3.01340967304505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.82853698960373,578
OMN,Oman,2,7/29/21,7840,5.102040816326531,0.0,6.377551020408163,5.102040816326531,0.0,22.95918367346939,30.612244897959183,0.0,2.5510204081632657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.653061224489796,0.0,0.0,0.0,0.0,0.0,1.2755102040816328,12.755102040816325,1.2755102040816328,0.0,3.826530612244898,0.0,0.0,0.0,0.0,0.0,0.0,2.5510204081632657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2755102040816328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826530612244898,0.0,0.0,0.0,5.102040816326531,2.5510204081632657,0.0,0.0,30.612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.70408163265306,512
PAK,Pakistan,1,11/10/16,11781,3.395297512944572,0.0,9.337068160597573,5.941770647653001,0.0,41.592394533571,13.581190051778288,0.0,2.5464731347084286,0.0,0.0,0.0,0.0,0.848824378236143,0.0,0.0,1.697648756472286,0.0,0.0,4.244121891180715,0.0,0.0,0.0,0.0,0.0,0.0,25.46473134708429,1.697648756472286,0.0,2.5464731347084286,0.0,0.0,0.0,0.0,0.0,0.0,0.848824378236143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848824378236143,0.848824378236143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.395297512944572,0.0,1.697648756472286,0.0,0.0,0.0,0.0,8.48824378236143,0.0,0.0,0.0,0.0,6.790595025889144,0.0,0.0,9.337068160597573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5464731347084286,0.0,0.0,0.0,71.301247771836,586
PLW,Palau,1,4/22/16,1602,18.726591760299627,0.0,56.17977528089887,6.242197253433209,0.0,43.695380774032465,18.726591760299627,6.242197253433209,24.968789013732835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242197253433209,6.242197253433209,0.0,0.0,0.0,0.0,6.242197253433209,6.242197253433209,37.453183520599254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242197253433209,0.0,0.0,0.0,6.242197253433209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242197253433209,0.0,0.0,0.0,6.242197253433209,0.0,0.0,0.0,12.484394506866417,0.0,0.0,0.0,6.242197253433209,0.0,0.0,0.0,18.726591760299627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242197253433209,0.0,0.0,0.0,6.242197253433209,0.0,0.0,0.0,0.0,0.0,137.3283395755306,585
PSE,Palestine,2,10/10/21,27868,8.253193627099183,0.3588345055260514,24.75958088129755,9.688531649203387,0.0,38.75412659681355,5.741352088416822,29.424429453136213,1.794172527630257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.42988373762021,0.0,0.0,0.0,0.0,14.712214726568106,0.7176690110521028,20.453566814984928,0.3588345055260514,0.0,8.970862638151285,0.0,11.123869671307594,0.0,0.0,0.0,0.0,5.38251758289077,0.0,0.0,0.0,0.3588345055260514,3.588345055260514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7176690110521028,0.7176690110521028,0.0,0.7176690110521028,0.0,0.0,0.0,0.0,18.659394287354672,0.0,0.0,0.0,8.253193627099183,2.1530070331563085,0.0,0.0,5.023683077364719,0.0,0.0,0.0,0.0,0.0,0.0,0.3588345055260514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.69771781254485,275
PAN,Panama,2,12/28/20,28954,20.031774538923813,1.7268771154244664,26.24853215445189,33.50141603923465,1.0361262692546798,43.86267873178144,4.144505077018719,3.1083788077640397,2.417627961594253,10.706638115631693,0.0,0.0,0.3453754230848933,0.3453754230848933,0.3453754230848933,0.6907508461697865,4.144505077018719,0.0,2.417627961594253,7.598259307867653,0.0,0.0,0.0,0.0,0.0,0.0,16.923395731159772,1.381501692339573,0.0,16.578020308074876,0.0,2.0722525385093595,1.7268771154244664,0.3453754230848933,0.0,0.0,9.325136423292118,0.0,0.0,0.0,0.3453754230848933,1.0361262692546798,0.0,0.3453754230848933,0.0,0.3453754230848933,0.0,0.0,0.6907508461697865,0.0,0.0,1.0361262692546798,3.7991296539338264,0.3453754230848933,0.0,0.0,0.0,0.6907508461697865,0.0,0.0,1.381501692339573,0.0,0.0,0.0,10.706638115631693,0.0,0.0,0.0,3.1083788077640397,7.252883884782759,0.0,0.0,2.763003384679146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453754230848933,0.0,0.6907508461697865,0.0,0.0,0.3453754230848933,110.17475996408095,591
PNG,Papua New Guinea,2,12/16/20,32175,35.43123543123543,0.0,86.4024864024864,36.05283605283605,2.4864024864024863,52.525252525252526,7.459207459207459,13.053613053613054,9.013209013209012,2.797202797202797,0.0,0.0,0.0,0.3108003108003108,0.0,0.0,0.6216006216006216,0.0,3.4188034188034186,32.944832944832946,0.0,0.0,0.0,0.0,1.2432012432012431,5.594405594405594,11.188811188811188,0.6216006216006216,0.0,17.094017094017094,0.0,10.878010878010878,0.0,1.554001554001554,0.0,0.0,3.7296037296037294,0.0,0.0,0.0,1.2432012432012431,0.3108003108003108,0.0,1.2432012432012431,0.0,0.6216006216006216,0.0,0.0,0.3108003108003108,0.0,0.0,2.4864024864024863,4.972804972804973,0.0,0.0,0.0,6.526806526806527,0.0,0.6216006216006216,2.4864024864024863,5.594405594405594,0.0,0.0,0.0,47.863247863247864,0.0,0.0,0.0,2.4864024864024863,1.8648018648018647,0.0,0.0,5.594405594405594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.878010878010878,0.9324009324009324,0.0,0.0,0.0,1.2432012432012431,189.27738927738926,598
PRY,Paraguay,2,7/16/21,54494,12.111425111021397,0.0,31.37960142400998,12.661944434249643,0.0,64.77777369985687,11.010386464564906,9.35882849488017,0.36701288215216354,21.470253605901565,0.0,0.0,1.1010386464564907,0.0,0.0,0.0,6.0557125555106985,0.0,0.0,4.220648144749881,0.0,0.0,0.0,0.0,0.9175322053804089,0.0,28.07648548464051,0.36701288215216354,0.0,0.0,0.0,7.707270525195434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36701288215216354,0.0,0.5505193232282454,0.0,0.5505193232282454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.853635262597717,0.0,0.0,0.0,0.0,0.0,0.0,31.37960142400998,0.0,0.0,0.0,0.0,9.35882849488017,0.0,0.0,6.0557125555106985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505193232282454,0.36701288215216354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505193232282454,0.0,0.0,0.0,123.49983484420302,600
PER,Peru,2,12/18/20,8971,3.3441087950061306,2.2294058633374205,0.0,1.1147029316687103,0.0,54.620443651766806,0.0,4.458811726674841,1.1147029316687103,10.032326385018392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.35871140341099,1.1147029316687103,0.0,1.1147029316687103,0.0,4.458811726674841,2.2294058633374205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1147029316687103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3441087950061306,1.1147029316687103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.88217590012262,604
PHL,Philippines,1,4/15/21,1477,0.0,0.0,13.540961408259985,6.770480704129993,0.0,40.62288422477996,0.0,0.0,0.0,6.770480704129993,0.0,0.0,6.770480704129993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31144211238998,0.0,0.0,6.770480704129993,0.0,0.0,0.0,0.0,0.0,0.0,6.770480704129993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.770480704129993,0.0,0.0,0.0,0.0,6.770480704129993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.93432633716994,608
QAT,Qatar,2,8/24/21,5670,10.582010582010582,0.0,54.673721340388006,15.873015873015873,0.0,59.9647266313933,33.50970017636684,14.109347442680777,1.7636684303350971,5.291005291005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.291005291005291,0.0,0.0,0.0,0.0,3.5273368606701943,0.0,37.03703703703704,1.7636684303350971,1.7636684303350971,12.345679012345679,0.0,1.7636684303350971,0.0,0.0,0.0,0.0,5.291005291005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7636684303350971,0.0,1.7636684303350971,0.0,0.0,0.0,0.0,1.7636684303350971,3.5273368606701943,0.0,0.0,0.0,0.0,0.0,45.855379188712526,0.0,0.0,0.0,1.7636684303350971,12.345679012345679,0.0,0.0,29.98236331569665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.291005291005291,0.0,0.0,0.0,0.0,0.0,1.7636684303350971,0.0,0.0,0.0,0.0,0.0,179.8941798941799,634
RUS,Russia,1,11/25/20,705,28.368794326241137,0.0,0.0,28.368794326241137,0.0,28.368794326241137,14.184397163120568,0.0,14.184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.184397163120568,14.184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.184397163120568,0.0,0.0,14.184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.92198581560284,643
RWA,Rwanda,2,5/20/20,34402,7.2670193593395735,0.0,11.627230974943316,7.2670193593395735,0.0,32.55624672984129,38.660542991686526,8.720423231207487,0.2906807743735829,0.2906807743735829,0.0,0.0,0.0,0.0,0.0,0.0,3.1974885181094126,0.0,0.5813615487471658,9.592465554328236,0.0,0.0,0.0,0.0,5.813615487471658,0.0,14.243357944305563,0.2906807743735829,0.0,0.0,0.0,1.1627230974943317,0.0,0.0,0.8720423231207488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720423231207488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.045869426196152,0.8720423231207488,0.8720423231207488,0.0,0.0,0.0,0.0,10.173827103075403,0.0,0.0,0.0,0.8720423231207488,7.2670193593395735,0.0,0.0,26.161269693622465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720423231207488,0.8720423231207488,0.0,0.0,0.0,0.5813615487471658,0.0,0.0,0.0,0.2906807743735829,0.0,0.0,0.0,96.79669786640312,646
